h3_cell,location_name,lat,lon,top_violation_details
8860145a45fffff,"13th Cross Road, 2nd Block, Ashok Nagar",12.936016463045528,77.56185725833402,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145a47fffff,"80 Feet Main Road, SBM Colony, Banashankari Stage 1",12.935286795454546,77.55645085,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a49fffff,"Dr Rajkumar Puniya Bhoomi Road, ACS Meghana Shalini, Kadarenahalli",12.918425933333332,77.56421641666667,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a4bfffff,"MK Puttalingaiah Main Road, BT Somanna Circle, Padmanabhanagar",12.919689642857142,77.55900990000002,WRONG PARKING (112) | NO PARKING (113)
8860145a4dfffff,"Gayatri Bhavan Road, Byrappa Block, Thyagarajanagar",12.927461048,77.56724711599999,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a51fffff,"Ittamadu Road, Thimmaraya Gowda Layout, Ittamadu",12.919249804255818,77.54210911181083,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145a55fffff,"Dr Rajkumar Puniya Bhoomi Road, Banashankari, Bengaluru",12.9284273,77.5459238,PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145a57fffff,"4th Main Road, Kerekodi Palya, Banashankari Stage 3",12.92832645,77.53400822500001,WRONG PARKING (112) | NO PARKING (113)
8860145a59fffff,"3rd Main Road, Sri Rama Circle, Chikkalsandra",12.91345284781601,77.5466781590894,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a5bfffff,"4th Main Road, Subramanyapura, Bengaluru South City Corporation",12.907934105026253,77.53293639152125,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145a5dfffff,"3rd Main Road, Chikkalasandra, Sarvabhouma Nagar",12.91564588673144,77.54686285929924,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | PARKING ON FOOTPATH (105)
8860145a61fffff,"K Samrajya Iyengar Road, Gavipuram Extension, Bengaluru",12.946853623636361,77.5670642981818,WRONG PARKING (112) | NO PARKING (113)
8860145a63fffff,"Lakshmipura Main Road, Bhawani Nagar, Gavipuram",12.948120604166666,77.55733415,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a65fffff,"Pampa Mahakavi Road, K Mariyappa Circle, Basavanagudi",12.956923317276692,77.56952955807665,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a67fffff,"2nd Main Road, Vijaynagar Layout, Chamarajpet",12.959082174603173,77.56009991111112,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145a69fffff,"Sri DV Gundappa Road, Shopper Junction, Basavanagudi",12.942703435529225,77.57008880807531,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a6bfffff,"50 Feet Main Road, Hanumantha Nagar, Bengaluru",12.94052717562254,77.56102688337637,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a6dfffff,"Sri DV Gundappa Road, Gandhi Bazar Circle, Basavanagudi",12.946062125318921,77.57196192029073,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a85fffff,"1st Main Road, BDA Layout, Stage 2",12.947569285714284,77.48842769285714,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145a87fffff,"80 Feet Road, Gangamma Layout, Byraveshwara Nagar",12.951536125,77.47970255,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | PARKING IN A MAIN ROAD (107)
8860145a89fffff,"Kengeri Main Road, Ambedkar Circle, Kengeri Satellite Town",12.934282500000002,77.4901028,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a8dfffff,"Kengeri Main Road, Rajarajeshwari Layout, Nagadevanahalli",12.93937183943662,77.49316532394369,NO PARKING (113) | WRONG PARKING (112)
8860145aa5fffff,"30th Main Road, Sri Maregowda Circle, Gidadakonenahalli",12.970031139999998,77.49617369,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145aa9fffff,"5th Main Road, Further Extension, Jnana Bharathi",12.958585,77.495605,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145aadfffff,"1st Cross Road, Sidvin Grace, Mallathahalli",12.9620354,77.4981606,WRONG PARKING (112)
8860145ac1fffff,"Mysore Road, BDA Layout, Dubasipalya",12.92522164117647,77.49879471176472,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145ac3fffff,"4th Main Road, BDA Indraprastha, Kengeri",12.923067,77.49391274999999,PARKING NEAR ROAD CROSSING (104) | WRONG PARKING (112) | NO PARKING (113)
8860145ac5fffff,"Jnana Bharathi, Jnana Bharathi Ward, Bengaluru West City Corporation",12.93064425,77.50562744999999,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | DOUBLE PARKING (109)
8860145acbfffff,"Global City Tech Park Road, Elegant Esplande, BEML Layout Stage 7",12.91753765319149,77.4998382,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145acdfffff,"25th Cross Road, Kenchenahalli, Rajarajeshwari Nagar",12.9278673,77.511322,PARKING NEAR ROAD CROSSING (104) | WRONG PARKING (112)
8860145ad1fffff,"Kommaghatta Road, Kengeri Satellite Town, Bengaluru",12.915532433333333,77.48129648333334,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145ad5fffff,"Kengeri Main Road, Hoyasala Circle, Kengeri Satellite Town",12.924709799999999,77.4852246,NO PARKING (113)
8860145ad7fffff,"3rd Main Road, DS Max Star Nest, SMV Layout",12.924644650000001,77.47477330000001,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145ad9fffff,"Kengeri Magadi Road, Police Quarters, Stage 1",12.912813156009761,77.48213947371086,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145addfffff,"5th Cross Road, Prince Ville, Mylasandara",12.9160046,77.49010365000001,PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145ae1fffff,"Gandhi Marg, Bangalore University, Jnana Bharathi",12.948161424815897,77.50593487554218,WRONG PARKING (112)
8860145ae3fffff,"Kengeri Main Road, Jnana Bharathi, Bengaluru",12.948257724144115,77.4976723100803,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145ae5fffff,"Mallathahalli Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2",12.96099308181818,77.50994897272726,WRONG PARKING (112)
8860145ae7fffff,"1st Cross Road, Mallathahalli New Extension, Mallathahalli",12.959670785714286,77.50201131428571,WRONG PARKING (112) | NO PARKING (113)
8860145b01fffff,"Sri Venkataranga Ayangar Road, Mill Corner Junction, Seshadripuram",12.993062447238605,77.57223801211795,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145b03fffff,"4th Main Road, Nagappa Block, Srirampuram",12.996027767771642,77.56392458139962,NO PARKING (113) | WRONG PARKING (112) | PARKING ON FOOTPATH (105)
8860145b05fffff,"J Lingaiah Road, Kempanna Block, Seshadripuram",12.998669135652172,77.58132186260868,NO PARKING (113) | WRONG PARKING (112) | PARKING ON FOOTPATH (105)
8860145b07fffff,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram",13.00055829635979,77.57042506994252,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b09fffff,"Padmabhushan Dr RK Srikantan Road, Seshadripuram Police Station Junction, Seshadripuram",12.986031316534554,77.5771154122972,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b0bfffff,"Deena Seva Sangh Road, PNR Nagar, Sevashrama",12.987152026775956,77.57102385628414,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b0dfffff,"Anna Basavanna Road, RV Layout, Seshadripuram",12.996408423974763,77.58363523028392,NO PARKING (113) | WRONG PARKING (112) | DOUBLE PARKING (109)
8860145b11fffff,"Vatal Nagaraj Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar",12.986727862228836,77.55281687105293,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b13fffff,"1st Main Road, Stage 1 Phase 6, Sri Mahaganapathi Nagar",12.986146157451406,77.54663430228896,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b15fffff,"P&T Road, BSNL Quarters, Block 2",12.992922598199206,77.55498135188238,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b17fffff,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar",12.996070669983459,77.54981845555743,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b19fffff,"G Narayana Kumar Road, Block C, KP Agrahara",12.977790505137243,77.55768134466477,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b1bfffff,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar",12.97719849532816,77.5473188694312,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b1dfffff,"80 Feet Ring Road, Block 4, Prakash Nagar",12.984452810514462,77.56045654351983,WRONG PARKING (112) | NO PARKING (113) | PARKING ON FOOTPATH (105)
8860145b21fffff,"Sir CV Raman Road, Sadashivanagar Junction, Armane Nagar",13.01456948,77.57522370000001,NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b23fffff,"Sankey Road, CV Raman Circle, Indian Institute of Science",13.012649307407408,77.57006802222223,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b25fffff,"Bellary Road, HGH Layout, Ganga Nagar",13.023841434171848,77.58473082275464,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b27fffff,"80 Feet Road, Block 2, Armane Nagar",13.027714984074073,77.57477087925926,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b29fffff,"13th Cross Road, Bashyam Circle, Sadashiva Nagar",13.007713203731344,77.58068443768656,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145b2bfffff,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram",13.007288264469794,77.5710750999155,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b2dfffff,"Taralabalu Road, Muthappa Block, Ganga Nagar",13.017015254901963,77.58720716666664,WRONG PARKING (112) | NO PARKING (113) | PARKING ON FOOTPATH (105)
8860145b31fffff,"80 Feet Ring Road, Dr Rajkumar Road 17th Cross Junction, Rajaji Nagar",13.009332168681718,77.55478923726633,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b33fffff,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2",13.009284291181837,77.5495534311968,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b35fffff,"CV Raman Road, Samvidhana Circle, Malleshwaram West",13.018389257195391,77.55862784195095,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b37fffff,"80 Feet Ring Road, Orion, Brigade Gateway",13.01272384918107,77.55351200247624,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b39fffff,"5th Cross Road, Mariappanapalya, Prakash Nagar",12.998214943089431,77.56033234715447,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b3bfffff,"10th Cross Road, Block 1, Rajaji Nagar",12.999993727894049,77.55070290056437,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b3dfffff,"15th Cross Road, Malleshwara Extension, Malleshwaram West",13.006270273691458,77.56836415743803,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b41fffff,"Dr Ambedkar Road, Shanthaveri Gopalagowda Circle, Gandhi Nagar",12.978667046787685,77.59045075456963,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b43fffff,"3rd Main Road, Sri Kanakadasa Circle, Gandhi Nagar",12.977526295185735,77.57951422776715,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145b45fffff,"Millers Road, BKM Gowda Circle, Vasant Nagar",12.987500612938833,77.59480575146162,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b47fffff,"Dr MH Ambarish Road, Trilite Junction, Vasant Nagar",12.985421221466524,77.58637884726562,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145b49fffff,"Walton Road, Walton Road Circle, Shanthala Nagar",12.971052570008952,77.59642194046553,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b4bfffff,"Kasturba Road, Hudson Circle, Nagartapete",12.969103502012018,77.58678790999657,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145b4dfffff,"Cunningham Road, Mantri Altiue Apartment, Shivaji Nagar",12.980831477358674,77.59915277882966,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b51fffff,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete",12.971180069491526,77.56896611966103,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b53fffff,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area",12.975425852065005,77.56102812591716,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b55fffff,"5th Main Road, Kempe Gowda Circle, Gandhi Nagar",12.977400045377498,77.57554651089227,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b57fffff,"Old Mysore Road, Block 4N, Ramachandrapuram",12.978329671836669,77.56342440870118,NO PARKING (113) | WRONG PARKING (112) | PARKING ON FOOTPATH (105)
8860145b59fffff,"Mysore Road, Sri Krishna Rajendra Market, Chickpete",12.964485855891093,77.57607070225357,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b5bfffff,"Albert Victor Road, Sirsi Circle, Chamarajpet",12.96213926921925,77.56452906568869,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145b5dfffff,"3rd Cross Road, Kempegowda Extension, Chickpete",12.971954593473452,77.57783302065282,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b61fffff,"2nd Main Road, Income Tax and Central Excise Staff Quarters, Jayamahal Extension",13.001734288541664,77.5954912203125,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b63fffff,"Palace Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli",12.99921441168831,77.58401244155843,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145b65fffff,"JC Nagar Main Road, Hankappa Block, JC Nagar",13.009610039999998,77.5959228,WRONG PARKING (112) | NO PARKING (113)
8860145b67fffff,"Jayamahal Main Road, Munireddypalya, JC Nagar",13.00739056403509,77.5928222377193,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b69fffff,"Queens Road, Rajiv Gandhi Colony, Shivaji Nagar",12.990092354188034,77.5993008425641,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b6bfffff,"Palace Road, Kalpana Circle, Vasant Nagar",12.992628561904784,77.58914665492709,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145b6dfffff,"Harris Road, Byadarahalli, Benson Town",12.998813785106384,77.60392778723403,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | NO PARKING (113)
88601680c1fffff,"Unnamed Road, Darga Joghally, Dodballapur",13.293684372967755,77.53250753446538,NO PARKING (113)
8860169009fffff,"Airport City Avenue, Bavapura, Bengaluru",13.19528445263158,77.69918765263158,NO PARKING (113) | WRONG PARKING (112)
886016900bfffff,"Kempegowda International Airport Road, Bavapura, Bengaluru",13.196787466666665,77.68990994444445,NO PARKING (113) | WRONG PARKING (112)
886016900dfffff,"Cargo Road, Arisinakunte, Bengaluru",13.199221979999999,77.70363787333334,NO PARKING (113) | WRONG PARKING (112)
8860169015fffff,"Unnamed Road, Shreela Airview Enclave, Yerthiganahalli",13.20168597368421,77.67861786842106,NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860169017fffff,"Kempegowda International Airport Road, Yerthiganahalli, Bengaluru",13.19835,77.6705883,NO PARKING (113)
8860169019fffff,"Unnamed Road, Begur Chikkanahalli, Bengaluru",13.185660012430208,77.67998426870408,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
886016901dfffff,"Unnamed Road, Begur Chikkanahalli, Bengaluru",13.193789863888888,77.68088953472221,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860169027fffff,"Unnamed Road, GMC Aerosquare, Devanahalli",13.2302231,77.6933171,PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860169045fffff,"Terminal 2 Arrivals Road, Kempegowda International Airport Devanahalli, Bengaluru",13.1969381,77.7139094,WRONG PARKING (112)
8860169047fffff,"Airport City Avenue, Arisinakunte, Bengaluru",13.196554014999998,77.70641153000001,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860169051fffff,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru",13.184199028260867,77.68994151521737,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860169053fffff,"Unnamed Road, Jagajothi Nagar, Muthugada Halli",13.18350224240664,77.68099401717842,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860169055fffff,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru",13.184464049999999,77.6933285,WRONG PARKING (112)
8860169057fffff,"Unnamed Road, Chikkanahalli North Taluka, Bengaluru",13.184090773417722,77.68686840253164,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
886016905dfffff,"SH 104, Mylanahalli, Bengaluru",13.1820686,77.6958299,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
886016906bfffff,"Terminal 1 Departure Road, Kempegowda International Airport Devanahalli, Bengaluru",13.1999178,77.7086282,PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
88601690c3fffff,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara",13.19104909498382,77.64602404417475,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
88601690c7fffff,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara",13.191930016396395,77.64705296216216,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
88601690d5fffff,"Unnamed Road, Meenakunte, Bengaluru",13.187216459999998,77.63955625999999,NO PARKING (113)
88601690d9fffff,"Drive Thru Road, Chikkjala Junction, Chikkajala",13.175514922222224,77.63548588333333,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
88601690e9fffff,"Kempegowda International Airport Road, Godrej MSR City, Akkalenahalli Mallena Halli",13.201357083333333,77.6620922,WRONG PARKING (112) | H T V PROHIBITED (147) | AGAINST ONE WAY/NO ENTRY (135)
8860169103fffff,"Bangalore Bellary Road, Dr Sri Shivakumara Swamiji Circle, Devanahalli",13.258061299999998,77.71752395,WRONG PARKING (112)
8860169107fffff,"Bangalore Bellary Road, Nitesh Long Land, Devanahalli",13.2645843,77.7187993,PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860169111fffff,"Tippu Sultan Janmasthala Road, Akkupet, Devanahalli",13.250599,77.7072458,PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860169115fffff,"Devanahalli, Devanahalli taluku, Bengaluru North",13.257299866666665,77.71215533333334,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | H T V PROHIBITED (147)
8860169119fffff,"Bommanahalli Road, Shubodaya Layout, Devanahalli",13.2423067,77.7098378,NO PARKING (113)
886016911bfffff,"Bangalore Bellary Road, Om Sri Nadaprabhu Kempegowdara Circle, Devanahalli",13.2421686,77.70413555,NO PARKING (113) | WRONG PARKING (112)
886016911dfffff,"Sulibele Road, Giriyamma Circle, Devanahalli",13.245480828865979,77.71359378350516,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
886016913dfffff,"Devanahalli, Devanahalli taluku, Bengaluru North",13.266818,77.7192361,PARKING IN A MAIN ROAD (107) | WRONG PARKING (112) | NO PARKING (113)
8860169157fffff,"Sulibele Road, Shantinagar South, Devanahalli",13.244062833333333,77.7157889,NO PARKING (113) | WRONG PARKING (112)
8860169221fffff,"Unnamed Road, Kavadedasarahalli, Bengaluru",13.174255,77.7282783,WRONG PARKING (112)
88601692a5fffff,"Unnamed Road, Muthugada Halli, Bengaluru",13.183021199999999,77.6763893,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601692b1fffff,"Ananda Rising Clouds Road, Classmate Castle, Huttanahalli",13.1628009,77.6448425,WRONG PARKING (112)
886016944dfffff,"Doddaballapur Main Road, Sai Springs, Nagenahalli",13.1341042,77.5700802,NO PARKING (113)
8860169601fffff,"Yelahanka New Town Main Road, 1st Stage, Yelahanka New Town",13.098940040495867,77.57661407768597,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860169603fffff,"Yelahanka Road, Sai Ram Layout, Yelahanka",13.097913639473683,77.56678325789473,NO PARKING (113) | WRONG PARKING (112)
8860169605fffff,"1st Cross Road, DSR RR Avenues, Yelahanka",13.107593399999999,77.58117036666665,WRONG PARKING (112) | NO PARKING (113)
8860169609fffff,"16th B Cross Road, 2nd Stage Yelahanka Extension, Yelahanka New Town",13.094232646153845,77.58120000769233,WRONG PARKING (112) | NO PARKING (113)
886016960dfffff,"1st A Main Road, Sector B, Yelahanka New Town",13.098582972222223,77.58493483333334,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860169611fffff,"Yelahanka Road, Bettalli, Vidyaranyapura",13.0901038,77.5566159,WRONG PARKING (112)
8860169619fffff,"Vidyaranyapura Main Road, Block 4, HMT Layout",13.080757983333333,77.55921105416667,WRONG PARKING (112) | NO PARKING (113)
886016961bfffff,"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura",13.081771800201121,77.54839858420979,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860169621fffff,"Doddaballapur Main Road, Nagarjuna Meadows, Anantapura",13.117242724999999,77.57790144166667,NO PARKING (113) | WRONG PARKING (112)
8860169627fffff,"Doddaballapur Main Road, Naganahalli Junction, Nagenahalli",13.126435,77.573445,WRONG PARKING (112)
886016962bfffff,"Doddaballapur Main Road, Nagarjuna Meadows, Anantapura",13.115939386363635,77.57830963636366,NO PARKING (113) | WRONG PARKING (112) | PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC (111)
8860169643fffff,"16th Main Road, GKVK Nagar, Yelahanka",13.084325000000002,77.582925,WRONG PARKING (112) | PARKING ON FOOTPATH (105)
8860169645fffff,"Allalasandra Main Road, Taralabalu Enclave, Yelahanka",13.093475577777776,77.59438378370369,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860169649fffff,"Bellary Road, Vista Pixel, Jakkuru Layout",13.074051100000002,77.59280155714286,WRONG PARKING (112) | NO PARKING (113) | PARKING ON FOOTPATH (105)
886016964bfffff,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura",13.0714045327128,77.58812986064127,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860169651fffff,"GKVK Road, Anand Layout, Virupakshapura",13.072038400000002,77.57276816666666,WRONG PARKING (112)
8860169653fffff,"Vidyaranyapura Main Road, Vidyaranyapura, Bengaluru",13.077411016666668,77.55857038333333,WRONG PARKING (112)
8860169659fffff,"4th Main Road, Purple Habiqo, Sri Ammembal Subbarao Pai Nagara",13.0700571,77.57612245,WRONG PARKING (112)
886016965bfffff,"Kodigehalli Road, AVR Layout, Virupakshapura",13.0675830125,77.5697424375,WRONG PARKING (112)
886016965dfffff,"Unnamed Road, GKVK Campus, Bengaluru",13.0802993,77.5799528,WRONG PARKING (112) | PARKING ON FOOTPATH (105)
8860169661fffff,"Bellary Road, Kendriya Vihar Apartment, Yelahanka",13.105489649016222,77.60026250179283,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | NO PARKING (113)
8860169663fffff,"2nd Cross Road, Sector B, Yelahanka New Town",13.103530139999998,77.58436498,NO PARKING (113) | WRONG PARKING (112) | PARKING NEAR ROAD CROSSING (104)
8860169665fffff,"Bellary Road, Embassy Business Hub, Yelahanka",13.110684781818179,77.60422992727273,WRONG PARKING (112)
8860169669fffff,"Jakkur Main Road, Raitarasanthe, Nehru Nagar",13.097236592098827,77.59934117198871,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
886016966bfffff,"3rd A Cross Road, East Colony, Yelahanka",13.098152048502993,77.59040805508982,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
886016966dfffff,"Bellary Road, Krishnaja Avenue, Maruthi Nagar",13.10700380666667,77.60292075,WRONG PARKING (112) | NO PARKING (113)
8860169691fffff,"Hesaraghatta Main Road, Sri Nandi Nagar, Chikkabanavara",13.0882399,77.494954,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860169693fffff,"Hesaraghatta Main Road, Soladevanahalli, Bengaluru",13.0933702,77.488978,WRONG PARKING (112)
8860169699fffff,"Hesaraghatta Main Road, Chikkabanavara, Bengaluru",13.080579566666666,77.50235879999998,NO PARKING (113) | WRONG PARKING (112)
88601696d3fffff,"Hesaraghatta Main Road, Janapriya Nivas, Chikkasandra",13.07498757777778,77.50303873333333,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
88601696dbfffff,"Hesaraghatta Main Road, Marison Layout, Chikkasandra",13.070180983333332,77.50391241666667,WRONG PARKING (112) | NO PARKING (113)
886016970dfffff,"Bengaluru Bellary Road, Mahaveer Celesse, Hunasamaranahalli",13.1513092,77.61840545,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860169739fffff,"Telecom Layout Road, Phase 2A, After The Rain",13.160785872727272,77.59562729999999,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860169747fffff,"Hosahalli Main Road, Hunasamaranahalli, Bengaluru",13.143585506363639,77.61783865909092,NO PARKING (113) | WRONG PARKING (112) | PARKING NEAR ROAD CROSSING (104)
8860169759fffff,"Bellary Road, Jayamuni Nagar, Yelahanka",13.1197059,77.6089557777778,WRONG PARKING (112)
8860169761fffff,"Bengaluru Bellary Road, Vidyanagar Junction, Chikkajala",13.161317013043478,77.62658301304347,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
